Label,TEXT,
1,"I am already 42 years old and behind me there is nothing, no family, no children, problems with work. where I will not go to work after a while this plant or enterprise either closes or goes bankrupt. with appearance I was not lucky, so I am alone. women have zero attention to me. I have a feeling that everything that could be bad has gathered in me. I've never had any luck. they say that life is happiness, but for me it's a problem from birth. there is no joy in her for me. the sense that I live I do not see. it makes absolutely no sense to me. more and more I feel that there is no place for me in life. a mistake of nature as they say. all around live rejoicing, but in me there is one despondency. thoughts began to visit to end it faster. it's hard to live without joy and happiness. because I am not handsome and I did not have a girlfriend. and without love there is no life, so I have no life but a wretched existence. the further, the more you don't want to live. maybe rightly not needed such on earth. why am I like this?",
1,"Hi, my name is Kira and I am 14 years old. And I hate myself. I don't like everything about myself. I hate every part of myself. I help almost everyone when they ask, and when I ask they refuse to help me. I also have a few friends. When they feel bad, they tell me about it and I support them. And when I feel bad, I tell them about it, and they answer me, “I see.” My grandmother also tells me that she loves me, but she herself tells other people that I’m bad, I don’t do anything (although she herself doesn’t give me anything When my friends come to visit me and say what they have been doing all week, my grandmother begins to say: But here Kira does nothing, she’s just lying there, take an example from your friends!",
1,"Very bad. There is no strength to live and there is not enough strength to die. I didn't even understand how happy I was before the terrible event in my life. There are decisions that cannot be changed and it is impossible to live with them. Foolishly, I did plastic surgery and now my eyes are disfigured. How to reconcile, how to continue living in spite of the acquired ugliness. I bypassed many surgeons with Hope for correction, the verdict will not be touched worse. Depression for seven months, I do not sleep at night, constantly shaking. How to kill yourself, what to do. How to live and come to terms with ugliness. How to forgive yourself for doing something. I don't want to live, I pray to be taken away, but I don't need it there either.",
1,"I don't want to live. My story is pretty sad. At school I suck and a subject for ridicule. I study poorly because I am dumb, poorly developed physically. At physical training all the time, when we play volleyball or basketball, those who play well yell at me, and I cannot answer them, because we are weaker. In other lessons, when I go to the blackboard, angry comments from classmates are also poured on me. I have no talent, I am lazy, I can never bring myself to do anything. I have no friends, so I sit at home all day. I understand that whining and complaining about life is bad, but I just have no one to tell anything, to the question ""how are you"" I usually answer ""ok"", although it is very difficult to say. I am afraid that I will not pass the exams and will not take place in the future.",
1,"I'm 13, this year I transferred to a new school. As a result, I go to the 7th grade, I have added subjects that I absolutely do not understand ... Algebra, Geometry, Physics ...",
1,"Life has become meaningless to me. I was so wrong, so grossly wrong .. Background.",
1,. I don’t know all mathematics even less than 0. The teacher will help if only go to paid classes.,
1,"People help !!! I'm dying!!! I’m pregnant now, I’m going to give birth soon. But I have only thoughts of why I left the child. I began to think more often, I’m 35, my husband is 45. I have a 7-year-old son. We are ordinary people who do not own wealth. As soon as it didn’t come to me when the question of pregnancy could be resolved. I am 50 years old, my husband is 60, and my second child is 15. How do we raise two children at such an age. You know how you want to fall asleep and not wake up !!! But I’m a weakling, I won’t do anything to myself. I’ll have to carry the load all my life. Or maybe I’ll become bolder and then I’ll solve the issue with my life and leave ...",
1,"Since childhood, I grew up as a timid, modest, uncommunicative and impressionable child. In that teenage age, when some difficulties arose, I often convinced myself: I will grow up and everything will change. And so I grew up. Due to several traumatic events in my childhood, I lived according to the principle: never to be attached to anyone. In particular (at that time) it concerned my friends (I was always grateful to my parents for everything, and although they were divorced for about 10 years, and then got back together, I endured it without any difficulties). At the age of 20-25, I made a sufficient number of friends (friends at the place of residence, friends at school). I lived alone, my friends were also young and often liked to gather with me. With or without friends, but I was not bored alone at that time (from the age of 15 I lived separately from my parents as a student, and then I got a job and rented my own apartment). Loneliness was a joy to me. I was not bored, I could always find something to do without even leaving home. Relations with the opposite sex are not that they did not go well, I simply did not really look for them, since I did not know how to build a dialogue with the opposite sex, although the girls paid attention to me. And then the moment came when I connected my life with a girl. I will say right away - she was my dream. I have been waiting for our relationship for 3 years. Then we lived in a civil marriage for 1 year, and then another 4 years in marriage. During the time that we were married, we had a child who turned 3 years old. My wife didn’t have any friends, she was neutral. Since I was the first of all my friends to get married, the connection with me as a person who devoted himself to his family faded a little. And as a result, friends turned into acquaintances (and they themselves soon all got families and all left wherever). I experienced the loss of friends with a little regret, because I had the most precious thing - my family. Time passed, we lived with my wife. The passion of the first years passed, everyday problems often came to the fore, but even in the most difficult moment of misunderstanding between us, I thanked God for my spouse, child and family. But it all ends someday, so family happiness has come to an end. I learned about my wife's betrayal. How unfaithful she was to me, I did not delve into the question - my nerves were not iron, but the fact that she fell in love with another person did not require proof (although there was evidence of treason). I did not restrain my wife, I realized that I really love the other and they have mutual feelings. As a result - the third extra, I was left without a wife and without a child I adore. The wife left with the child, divorce. It turned out that living alone is now an impossible task for me. Having lived together for so many years and then like this - alone, I am completely beyond my powers. Sometimes a day is normal - I try to calm myself down, switch to something, another day - even like a wolf howl, melancholy finishes, a terrible depression, apathy piles on. And after all, you know, life doesn't end there, but ... and I wouldn't be here if I hadn't typed in the browser search: ""I'm tired of life ..."" Actually, that's how I ended up on this site.",
1,"A little over a year ago, when I was 15 years old, I lost my mother. From that moment on, I completely closed myself. I completely lost the meaning of life, I don’t know what to do, not even a night goes by so that I don’t cry into the pillow in secret from everyone in pain. I'm scared and very bad! I am very afraid of everything in life, I am very very afraid of the future, I do not even strive for anything. Now I am very afraid of everything. I just lost interest in life, honestly, sometimes I sit and understand that I'm tired of life! I do not want. It’s very bad without my mother, I don’t have her support, I don’t know what will happen next if I’m afraid of everything in life and now that my mother has died, it has become much worse! I cannot do anything, I am constantly depressed. Please help, please, I can't do this anymore! I beg you I need help!",
1,"My name is Anya. I'm 16. Sometimes I really want to die, but the only thing that stops me is that my mother will be very sad. Life seems monotonous and uninteresting, and only when I read books does it become easier for me. I completely immerse myself in books and I can say I live the life of heroes. For this reason, my mother and I often fight. She just does not understand me and these constant words <I have never been like this.> But I'm not her. Why should I be like her? We swear and shout at each other. I know she loves me, but in these moments I so want to die. It seems to me that no one understands me. I am not a very sociable person, I do not like to go out with friends (in general, I don’t have them, I’m not interested in communicating with other people, we are too different). I love loneliness, but at the same time it weighs on me. I do not know what to do. I don't know how to deal with this. Sometimes it seems to me that if I die, the life of others will become easier. I just got confused in my own feelings and emotions. What should I do?",
1,"I want to commit suicide ... Everything around me is against me classmates insult, beat,",
1,"I see no reason to live on. I am 20 years old, I have no friends, perhaps there is no future either, in the spring I set myself the goal of working in the police. I looked at universities, chose a university. I am trying to find a job so that I can pay for everything myself (tutors, for admission to a university, a gym) recently found a job, but it turned out to be very difficult to work there for 11 hours, it was only enough for 2 days. Now I am thinking of quitting my old job and finding a new one with a normal schedule in order to manage to combine tutors and a gym. In the spring I got depressed, began to get involved in drugs (smoking weed), I meet a girl whom I don’t like, I don’t believe in myself. Life seems kind of gray, I'm afraid to become nothing, it's hard to find motivation to do anything.",
1," ... Now there will be a lot of things, but I sincerely want to speak out and get at least some support or guidance in my direction.",
1,"There was sex with two men. With one in a very drunk state, she did not remember him. I got pregnant and thought from a guy I like, but all the doctors said that it was not possible to keep it just because I thought from this guy. Then I found out that from another with whom it was drunk. I hate myself for keeping the pregnancy and I don’t love this child, I reproach myself for this and don’t want to live, I cry every day",
1,"So tired. Everyone around is pressing at me yelling. They are breaking at me. I have to do everything at home, both dishes and floors. And at the same time it is good to study.",
1,"My father has been cheating on my mother with some woman for 20 years. My mom has known this for several years. But for some reason he continues to sleep with him in the same bed and sleep (in a different sense). I myself found out about this recently, but I have a feeling that my birth affected the relationship of my parents. He even named me after this woman. And from myself I am disgusted. I spend a large part of my time in different companies and friends help me forget about it. But now, when I am alone, the thought of suicide does not leave me ...",
1,"I was left alone. I have always been in large companies and had many friends and acquaintances (constant communication). People are social and they need communication, well, for me personally. It all started with the fact that I gained ... 20 kg. She was always skinny. Because of the gained kg, depression appeared, began to move away from people, communication. I wanted to be 24/7 alone with my thoughts, I thought it would become easier. But thoughts just consumed me. Has become a lot about suicide. There were attempts, but not serious ones, rather to attract attention. There are scars that remind of all this. Literally this summer, I was the happiest, because I found friends again. But everything came to an abrupt end. As my ""friends"" explained, I always have to be persuaded, I show off a lot, my mood changes every minute, and generally I'm tired. I was not silent either ._. and sent them, which I soon regretted and asked for forgiveness, but I was not forgiven)))))))) Even in the same summer, I met my first boyfriend (I'm 19). We met for exactly 3 weeks. Both are to blame for the quarrel, it seems that the conflict was settled, but I again ruined everything with my impatience (answered for a long time) And now, we no longer communicate.",
1," everyone, I'm 15 years old and it hurts a lot. I am a cheerful and kind person, I try not to offend anyone, but I am often hurt. I cannot communicate with boys, because in every men's campaign, to put it mildly, they give me unflattering comments about my face. I cannot remember a single camp, not a single section, where I was not humiliated by the factor of appearance. I am very tired of the phrases ""everything is ahead"", ""you will still meet your man"" and all that. Why then did my peers meet? Why does someone like them, and I'm ugly? I look at beautiful girls with white envy, because it is better when you are good both externally and internally than to be beautiful only internally. Every year my face becomes more disgusting, every time I see my reflection, I start to cry. I just want to fall asleep and not wake up anymore. By the way, whatever you think that I'm exaggerating, the guys never showed signs of attention to me.",
1,"The only close and beloved person in the world has died! Until recently, we were making plans with him where we would go in the summer. I loved him so madly, I would die for him. But this spring he fell ill, and in the hospital in just a week he burned out right in front of our eyes, the doctors could not make a diagnosis, and even now I still don't really know why.",
1,"I found out about my husband's betrayal with her best friend. Inside me there is such a thing that I simply do not have the strength to live. In the head of the picture he kisses and caresses her, terrible pain. The worst thing is that this happened when a son was to be born in our life. I was put on preservation. she came to my hospital with him and left with him and then they rode in the car all night and everything happened there. I want to die while only my son is holding, but thoughts do not go away.",
1,", for a very long time I could not throw it all out, but then I came across your site and thought: ""Why not?""",
1,"Masha, 18 years old. Hopefully someone will have the patience to finish reading this story. I have no one else to turn to.",
1,Good day.,
1,"! My name is Ksyusha, I'm 14, and I ... want to die! I don’t know, but I want to die, everything is bad with algebra, I’m not allowed to live in peace, my mother screams, my father hits, I can’t do this anymore !!!",
1,Why is everyone so desperate to talk about suicide?,
1,Hey. I'm 18.,
1,". I'm 14. Yes, small, but already faced many problems. I want to die. I want but I can not. My ""friends"", who later dumped me, constantly asked the reasons for my suicide. I could not answer them. I was ashamed to be ridiculed, as always. I will speak out here, can I?",
1," everyone, I'm 17 years old. I don’t want to live and now I’ll tell you why.",
1,"Good day to all. I wrote here once. That I dream of going to the theater, and yes, I entered the theater college. I thought if everything would work out, my dream would come true, but everything turned out differently. The whole group contacted me, everyone was polite, kind, nice to me. The first two days I thought everything was fine. Then I slowly began to recognize everyone as a person. And I was very wrong about that. My senior classmate is 27 years old, and I am only 16. You understand how stiff, the rest are 20-21 19-18. And I feel out of place, there is no person to whom I could speak. One day they sat on mathematics, my two-year-old classmate was sitting with me, and two of my classmates were in front. They just sit and discuss each, while the three of them laugh, as if they are perfect.",
1,"For three years now I have been unsuccessfully looking for a job. I constantly earn extra money, I get a penny, I just can't live like that anymore. I want to commit suicide, but I feel sorry for the old parents. Although every day even pity goes away. I can’t live without work, it’s humiliating, and I want to eat.",
1,"My name is Islam, I am 13 years old, I am studying in the Caucasus, the fact is that all my friends and people from neighboring schools want to beat me up because now I am so nervous it was like this 7 months ago one senior student was caught smoking and everyone started asking who else I smoke I didn't give up anyone, but for some reason everyone decided that it was me who passed them, I would never give up my friends anymore, someone didn't want to talk to me in two days I was beaten by 7 high school students and all my friends looked at the measure as a creature, it was very it hurts not physically but morally from those but I also did not watch how they beat me up I tried to fight back but I didn't have enough strength against seven high school students then I was an outcast at school no one even talked to me this summer I wanted to convince them that I was not to blame but they didn't even listen to me all summer I stayed at home I was so ashamed to walk next to the Storshaks everyone knew that I was beaten every day I thought how to make friends with my former friends but now the summer has passed I calmed down these the elders went to colleges, I thought at least this time everything would be calm, but no, they want to meet with me again and beat me with seven I'm not from a rich family, I don't even have brothers and even a father so that someone would hold me today Sunday tomorrow they hammered me I can’t even go to another school, I don’t know what to do, I’m thinking like that sometimes I can end up with something so that it’s over help give advice people give advice I don’t know what they’re doing",
1,"Good time to all, Dear site visitors.",
1,"Hi, my name is let's say oh. All my life I've been rolling around apartments, in cities. In another 1 year, we moved 2 cities, not a village, but a city. Now I am in 11th grade, the native people barely bought me a laptop, and I wanted to get one since childhood. I was beaten in school, humiliated almost the entire school years, and once again when I was in the 10th grade, my dad beat me with serious injuries, my face then was scars, blood, bruises, bumps, I was lying there I could not do anything, I cry a lot more I didn’t tell you ATP for reading I’m thinking about suicide <ed. mod.>",
1,", my name is Maria.",
1,"I am 38 years old, a single mother worked all my life for private individuals, there was no pension contribution in January of this year, they offered me a good job officially and publicly, but I had to buy a crust for this, I could not find money, banks did not give a loan without pension payments, so I took money on the Internet Since then in the MFO there is no end to interest in the debt hole. The salary is spent on debt and is no longer enough. There is no way out. The only thought is death.",
1,"My story is like everyone else's. Only I destroyed everything myself. I wanted to improve living conditions. I live alone with two children. She gave birth late. Now they both graduate from high school. Earlier this year, I stumbled upon a program where in 15 months I could get three times the money from the initial deposit. I sold my one-room apartment and moved out to a rented one. I invested 23 thousand dollars in this company. In addition, the company issued a guarantee of a monthly payment of a small amount, which was enough for me to rent an apartment. But after three months everything was covered. Fraudster from Ukraine Burlakova Elena, disappeared with our money. I have nothing to pay for the apartment, I got into loans, now I have nothing to pay neither the loan nor the rent with. The day before yesterday I was already warned to move out within 3 days. In three months I owed almost $ 700 for rent. And I have nowhere to go ... I have no relatives and good friends who would shelter me .... I'm in a state of shock. At night thoughts of leaving life. The company where I worked and received 180 dollars closed half a month ago, and I cannot find another job. Children have not been to school for three days, they sit and watch me so that I do not do anything to myself. The day before yesterday, because I screamed in tears and prayed to God to take me away ... I don't know how to live on ... today or tomorrow I need to vacate the apartment ...",
1,"Good day everyone. Today I decided to write here for the first time, because it is very very difficult and there is no strength to live, and there is no more willpower to endure all this. I have no friends and I have no one to exchange a word with 5 years ago, on a false denunciation, I was detained by the FSB and my parents consider me a bandit, they insult, humiliate, but somehow I cannot say something bad to them in response. Probably, I was brought up that way, the mother is a walking woman, other relatives do not consider me a person. Recently I had an operation but unsuccessfully. Like a hunted lone beast. I want myself kill but somehow I'm afraid of the Almighty. I know a little educated person Farsi Pashtu Urdu Hindi Arabic Chechen I know the Koran by heart, but this life of no friend or girl oppresses me for 8 years of loneliness and humiliation. Evgeniy D. 27 years.",
1,"! I have made numerous suicide attempts. It started in childhood. Now I'm 45. I have an adult daughter. There is an apartment, there is a husband ... I really want to end this nightmare called life. It’s unbearable. To live under constant control, not to be able to go out somewhere alone, without a husband, just go for bread, but alone ... The husband is constantly yelling, I’m doing everything wrong, not according to him, he constantly threatens to beat me. I am tired of eternal fear, of his screams. He does not understand that this is a disease, before, when I worked, I could go to a psychiatrist, buy medicine, and it was easier. Now I am disabled, the group is not working. This is just a nightmare. I'm afraid I can't stand it, and ...",
1,"! I beg you to help. I have no more strength, I want to die. Maybe my problem will seem stupid, but I really need help, because I cannot eliminate this problem in any way, no matter how I try.",
1,"I have such a situation: I just want to die of powerlessness. I understand that half of the world's population does not have even a fraction of what I have, and that my arms and legs are intact, I have health, I have parents and I must, according to the idea, be happy. I understand everything, but that doesn't make it any easier. I'm 20 years old, and I'm already disappointed in life, what's next ... I know that many of you are now thinking, they say, some kind of youngster, what problems she may have in life, she has not even seen, milk on her lips dried out, etc. I graduated with honors from a college in Minsk, enrolled in a correspondence course, left for Moscow, worked as a waitress, uyolya 1.5 weeks ago, I live with a guy who is a drug addict, he, of course, does not think so, it’s not like quenching drugs Fell in love like a fool, but he is narcissistic and loves no one except himself, the energy vampire picks up such people. for a year with him, my self-esteem slipped nowhere lower, tk. I do not declare everything so according to him. He seems to have a split personality: he can be infinitely gentle and loving, but sometimes he is ready to simply dismember me morally. you say, what is the problem, leave the guy, left, came back, I have no idea why novot I don't see myself separately. offends, I want to die",
1,"I met a guy for 3 years, it turned out that we had plans, and he lied to me. I decided to forgive, because I love and endured his humiliation, his assault. In the end, he left and he doesn't care about me. I love him more than life, but he doesn't care, I can't imagine my life without him. I have no friends, no friends either. I am lonely, I live in a terrible city where there is nothing. There is also no money, no opportunities, no brains, I am not capable of anything. I am alone, no one needs me. I want to die, I see no reason to live. Why live? Live for your parents, you say. But if living with this pain is unbearable? Pain from the fact that the person you love more than anything else is indifferent to him. You tell me you will find another guy - no, I can’t imagine another, I love him and I don’t want to eat and drink or sleep, I don’t want anything. I just want to commit suicide.",
1,"All. I don't want to live any longer. This is the edge. 16 years of complete misunderstanding and rejection. Enough. Ok, let's go in order. I do not have a girlfriend, because all those with whom I talked, for the most part, were females. Not girls, not girls, but females. It's just that a female individual, who is not interested in anything, is led to her appearance, show-off, therefore, her face is not disfigured by her intellect. Seriously, it really makes me feel bad. Is it really so bad that with a ratio of women to men of about 60 to 40, I still have no one?",
1,"I'm tired of being in this world. Nobody notices me, and even if they do, they try to hurt me, humiliate me, say something nasty. I'm tired. I'm tired. No support. I live with a foster family. And I think if I kill myself. I'll make life easier for my adoptive mom.",
1,"Tau wants to die !! Because no one does not understand, there was a guy, but nothing happened, friends turned away, parents do not understand and add more that they will give the animals !! I just got bored. with a psyche of norms, from a normal family, but really so I want to die and I think it will happen soon!",
1,"Tired of living like that. The husband does not care about anything, he constantly humiliates and finds fault. He does not care about his daughter, for almost two years he bought her two toys and, swearing that a lot, gave 1 tr. So that I could buy her clothes for the summer. The rest I bought for maternity or look for in groups ""give away"". I save on everything, I learned to cook from ""nothing"", and still there is not enough money. The less I spend, the more he starts spending. His salary is higher than the average in the city, but half is spent on loans for a car, spare parts, gasoline. If my father had not helped sometimes with food from the village, we would have already starved to death. But my husband never even said thank you for this help, he takes it for granted. Moreover, my relatives consider him ideal, and me a stupid lazy person, because my husband always puts himself in the best light, and offensively jokes at me even in front of strangers. I can't tell anyone anything, because they won't believe me. On all questions, relatives turn to him, it's not interesting to talk to me, I'm boring. I have been full of complexes since childhood, I have always been squeezed and modest. Plus problems with the thyroid gland, extra 15 kg, very bad teeth, a few are gone, the rest after childbirth crumble.",
1,". I don't know where to find the strength to continue this senseless existence. I was very happy as a child: love in my family, friends, studying at school, then at university. And then everything changed dramatically. My father died due to the negligence of doctors - he was wrongly diagnosed and treated for the wrong disease. Mom underwent surgery and is now retired. Caring for my family fell on my shoulders. I spend most of my time at work. I'm tired. I cannot create my own family, because I can't meet my person. For five years now she has been unrequitedly in love with her colleague. And you can't stop loving him. I don't want a relationship without love. I am a kind, pretty girl, perhaps too shy. I love reading, I am professionally engaged in swimming, sometimes I travel around the country. But I am very tired, nothing brings me joy anymore. I just want not to be. I see no prospects for myself. I don’t want to be lonely, but everything goes to this. I do not see the purpose of my stay in the world.",
1,"Everyone says that it will pass with the return, but this is a lie.",
1,"I hate my life. I hate myself and everything in it. And all because of what? Because of my mother's hatred of me. Constant insults, tantrums, phrases ""I hate you"", a cold attitude towards me and constantly I am to blame for everything. My life just has no meaning. Once I told her during our next quarrel that I did not want to live, and she said that I would do everyone a great service. I am so jealous of the people my mother really loves and she supports them. But I will never have this in my life. I've been thinking about suicide for a long time. Maybe there really is no other way out?",
1,"It's difficult for me, very much. She left her husband 9 years ago, he drank and raised his hand to me, almost killed me several times. Lied as it turned out twice in a psychiatric hospital as violent. And now, many years have passed, there is a normal job, looks, girlfriends, but ... All close relationships are falling apart, it is so difficult to meet a loved one and so easily they turn away from me. I’m already just afraid of relationships, and on the other hand, sometimes it directly drives me from loneliness. My son is 12 years old and that he only sees that mom is constantly left alone. I don't share this with him, but he can see it anyway. Of course, thanks to him, my life is not so lonely, but this is wrong, he is a son, he should not replace my whole family. I am desperate, I feel like nobody. Sometimes I hold on just for him. But I want to live and not hold on.",
1,"I don't want anything anymore. The fifth day I cry and I can't calm down. I’m not like a girl anymore, but I can’t pull myself together. I am 52, I live with a constantly drinking husband in his apartment. There is nowhere to go, but there is no strength to live like that. Every night I go to bed and pray to God to take me. A drunken husband is very aggressive, it is impossible to please him with anything. It takes out the whole soul. From relatives I have a son and a younger cousin. The son is an adult, he lives with his wife separately. I told my husband that I would complain to my son, so he promised to beat me so that it would not seem a little. Yes, and in front of the son's wife, it is a shame, she does not know, they are recently married. She has a very good family, parents are not drinking at all and are friendly. My closest friend died in February from oncology. My sister lives far away in another city, she has three little children and is also not very good with her husband. Nowhere to go, I don't know what to do. Tired of crying, tired of living, tired of everything. Do not wanna go Home. I do not hope for anything, I just wanted to speak out.",
1,"My wife died on August 28, 4 days ago. I feel redundant on this earth. Pull yourself together? I can not. My roof went down.",
1,Help me please! I don't know what to do ... I'm really lost.,
1,"I have never had a tender trusting relationship with my mother. She is like a supervisor, and I have to obey her, because she gave birth to me, and not vice versa. I'm used to not sharing anything with her. It's okay, in principle. There are, of course, exceptions. On holidays or just when we are in a good mood, we can joke, laugh, and chat about everything in the world, but this happens very rarely. Big quarrels rarely happen. But when they happen, they knock me out of the rut, I think her, too. Today is such a day. We fought right in front of everyone at the very entrance to the shopping center. God, how angry I was at that moment. And how devastated now from the evil words released to me. What caused it? We could not decide on the choice of a bag. Idiocy?! Oh yeah. The phrase stuck in my head: ""Take your passport and get out of the house, I don't want to see you."" And it would be okay if I was rude to her or something. Even though I was harsh, I said that she should not break off at me if she was in a bad mood, because she screamed at her younger brother all evening, then sarcastically in my direction. After that, accusations were sent that I did not value anything, because she bought all the things for her own money (I am 20 years old, I am still studying, I don’t earn money yet). But what does this have to do with it ?! And I appreciate everything! But how to say at least thank you to a person when he twitches, frowns, sighs and, in general, shows with his whole appearance that he is dissatisfied. In the end, I exploded and said that I shouldn't behave like that. And then it started ... I don't appreciate her, I don't love her. Someone's daughter buys everything for herself and adores her mother. Naturally, I was not silent, I said that she was talking nonsense now, that I was not talking about money at all. And after that she told me to get out of the house. Of course she won't kick me out. Of course, all this is said out of spite. But these words hurt me so much. And I cannot tell her about it, because she will sincerely believe that I am to blame myself. And that I deserve this attitude towards myself. I always thought about moving to another city after graduation, but now this thought does not make me happy either. Complete apathy. I want to die, but I don’t have the courage to do something with myself, I want to be hit by a car or someone attacked me. I need to speak out, I need to pour this senseless stream of words on someone, because I can't do this anymore!",
1,". I would like to share my life story, because I can’t open up and tell anyone else. Every day it hurts more and more, and I see only one way out - to leave this life.",
1,"Hey. I really want to live, but I just have no strength and nerve cells. I was doing fine until I was 11, when my dad left work. Mom said that it would be better if he spends more time with us. (With me and my older brother)",
1,"! I am 26 years old, I have been living with a common-law husband for more than 5 years, I have a son for 4 years, now I am 7.5 weeks pregnant. My husband often humiliated me, I feel insignificant, I used to raise my hand while intoxicated, I broke my nose three times, I am silent about anything else, for more than a year, silence, measured life, recently learned about pregnancy, love the first crazy, decided to give birth. Today I decided to speak out that I didn’t like it, it’s just boiling, they promise to sign for as long as we live, but time is passing and the second is on the way. As a result, he got mad, said that he would never marry such a girl, and what I generally hope for, in the end he beat me up, because she roared, and there was a son nearby who said that you shouldn't offend girls (meaning me). He hit on the ears, face and hands, told me to pack up my things and get rid of that I wasn’t needed by anyone. I went to bed as if nothing had happened, and most importantly, he was sober and that made it even worse. I don't want to live, I'm just a nonentity. He killed everything feminine and living in me, I am like a vegetable, I don’t want to live if it were not for my son, I would already be 100% in another world, but I still doubt, I’m afraid that in the end I’ll do it.",
1,"I am already 21 years old ... as a child I thought that by this time I would be happy, I would travel and have a husband, children and friends ... But everything remained the same as in childhood. I still live in a family that hates me. My grandmother and mother scream at me and reproach me for everything. I am a complete social phobia, I constantly sit at home, I am afraid of people, and also these screams and screams from the family ... I am so tired. I don't know where to run, I don't know what to do. I want to die almost every day. I cry a lot. I have not had friends since I was 13, my friends were traitors and I decided to leave them and break off all communication with them. And more - I have not found a single girlfriend, not a single person with whom you can at least take a walk ... The guys don't look at me, I'm probably too wretched in appearance. I slouch, dress as lightly as possible, and my hair is terrible and unkempt. I don’t want to live completely, every day I think about how I would have been killed by a maniac or run over by a car ... In my school years I was an outcast, I was smacked, and even now, if I see someone from my school, they start to insult and push me. I am very hurt and hurt. I live in a big city, but there is no sense. Everyone walks in pairs or with friends, and I'm a lonely and downtrodden mouse ...",
1,I was fed up with the fact that parents want me to be the perfect child and never believe me. Can it pass away? It will be better for them.,
1," .. the story is probably banal to the extreme .. but I don’t know what to do anymore. Hands down. Exactly a year ago, a relationship began. As I naively believed then it was a person who will be with me for life. I heard it from him, I knew it myself. Seven months after the beginning of the relationship, I found out that I was pregnant. Say, it's her own fault, you started to live an intimate life too early, you had to wait and generally don't know what a condom is? I understand everything, I have played all these taunts several thousand times in my head .. but at that moment, I repeat, I naively believed that this was mine .. that this relationship was for life .. the man wanted this child, talked about how we will be happy that everything will be fine with us .. but the relationship began to collapse .. my harmonies, his pens, tears, tantrums, parting and reconciliation .. all this lasted 5 months .. for a period of five months he quit me .. I took my things and left .. I don’t know where to go .. I feel like a burden for my family .. I feel hatred for this person, for myself and, worst of all, for my still unborn daughter .. it seems that life has lost all meaning, that I have no place and I ruin everything around with my existence ... I pray every night that I finally find peace and make at least one living soul happy that lives and develops in me now .. but my hands give up, I can't find the strength in myself ..",
1,Everything is just awful ...,
1,"Hi, my name is Alena, I'm 12 years old, I fight with my mother, I think about suicide sometimes. the thought of what will happen to family does not leave",
1,"I serve in the army. I hate these orders, these Dagistanis and officers. I want to go home very much, I cry every time I talk to my mother. I ask her to come, she cannot because of work. And I already have thoughts of suicide, a little more and I think it will not be just thoughts. I'm afraid to go to a psychologist, again because of the Dagestanis.",
1,"My mom has a brain tumor. There were 3 operations, but it did not get better, because the tumor is growing and it is impossible to remove all of it (it is located in the bridge-lobe angle, it can paralyze). Every day she gets worse and worse. It melts before my eyes. I can't look at it. I wish I could feel it all. I want to take her pain away, I want to see my mother healthy and happy ..",
1,"Everything is bad. Everything in my life. Grandfather has kidney cancer, he will have an operation, he is already 77, a lot of illnesses, it is not known whether he will survive it ... Grandmother is also full of illnesses. They are the closest people in the world to me. I'm soon 29, but I have no one else, no husband, no children, no friends, no job, nothing. I entered graduate school in another city, but how can I study now when it's like that with my grandfather. I live now like hell, constant problems, pain and despair, I don't even have anyone to talk or share with. And what still scares me - I stopped believing in God, became angry and envious. I cannot find more than one reason to live on, I have no strength whatsoever, I am tired and I do not believe that something can change. I'm already in hell and it only gets worse.",
1,", today I would like to share the story of my worthless life, which is getting worse and worse every day, in order to understand whether I should continue to exist in this world.",
1,"My name is Lena. I am 19 years old. I am writing all this here, because there is no one else to share with.",
1,"My friends abandoned me and my boyfriend left me. I found out from a boyfriend's friend that he left because I’m chubby. The family is in financial trouble because of this, and my parents are always tense and nervous. I don’t even know how I’ll go to school without a notebook and pen I’m tired of everything and there’s no one to speak out. Maybe it will be easier to leave this World? For I don’t find a place in it. Everyone refused me.",
1,"What can I say. This is just probably the last cry from the heart. There were many relationships, but nothing so serious ... it didn't even really come to kissing. Not even a month passed. But then she appeared ... the one that I literally breathed. I was sure that everything ... this is forever, this person loves me and I love her. It was only my dreams ... no matter how hard I tried to maintain a relationship, my loved one stuck a knife in my back and left with the words that cut into my mind: ""Live as you want."" But how to live if the heart chose this person and with you can’t do anything about it, no matter how hard you try, I can’t do anything with myself, no matter what I do. Now something has broken in me after this relationship ... I’m not just afraid of people, I’m afraid to start a relationship (I’m afraid to fall in love again and man will again leave me only pain and go away) I began to be afraid of people. And every day I get up and ask myself. What is wrong with me? It seems not a freak, faithful. And so I want to love again, very sincerely and that would be loved in the same way. That would be found one who sincerely says ""I need you"" or ""I love you."" I became so from deception and loneliness. I get the impression that it is better to leave this life ... so as not to suffer further alone.",
1,"I don’t even know where to start. Well, I’ll try this, I’m 15 and I don’t want to live anymore. Every time with every failure I reassured myself that it’s all a black line, it would pass, but no ... It’s getting worse and worse. No one day so that I would not spend it without tears. That is why I got this life, this body? Why exactly? Why? I don't have friends, I don't have a guy now either + this burr, my appearance is also not very good. I don't know what to do, what to do next. It hurts!",
